name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM30a.col,30,81,32,3577,16217,OPTIMAL,27,0.00643546,0.00711718,0.0135526,45.55469,26.0,1.0,0.0,,118757.0,110.0,114.0,319.0,,13.0,1585.0,24.0,4.0,0.0,,1.0,,1407.0,,,85.0,,,,,36.0,
GEOM80b.col,80,663,98,40657,281890,OPTIMAL,60,0.0854316,5.02858,5.11401,108.23047,7466.0,1943.0,0.0,182040.0,107054000.0,192590.0,196418.0,4138880.0,3.0,284372.0,767616.0,154.0,95444.0,0.0,443.0,137271.0,127898.0,286283.0,61375.0,2558.0,29996.0,28.0,,14.0,39141.0,1469070.0,4.0
GEOM50b.col,50,249,54,12618,69026,OPTIMAL,35,0.0200342,0.150526,0.17056,65.19531,532.0,54.0,0.0,,7796910.0,5280.0,5418.0,62616.0,,4567.0,90188.0,41.0,454.0,0.0,,53.0,,40965.0,84.0,,2261.0,1.0,,1.0,,13371.0,
GEOM60a.col,60,339,61,16785,100745,OPTIMAL,50,0.0277822,0.560013,0.587795,75.72266,396.0,484.0,0.0,,8346530.0,18915.0,19402.0,272170.0,,16753.0,43007.0,13.0,9766.0,0.0,25.0,19640.0,34716.0,13188.0,3581.0,934.0,3655.0,7.0,,4.0,10273.0,64940.0,
GEOM70.col,70,267,44,13386,67287,OPTIMAL,38,0.0186855,0.0488442,0.0675297,45.67969,60.0,31.0,0.0,,1242100.0,1639.0,1693.0,13991.0,,550.0,17297.0,,391.0,0.0,,29.0,,2775.0,4.0,,505.0,1.0,,1.0,,3791.0,
GEOM30b.col,30,81,27,3201,13641,OPTIMAL,26,0.00396044,0.00213311,0.00609354,45.55469,,2.0,0.0,,15301.0,42.0,45.0,152.0,,2.0,209.0,3.0,,0.0,,2.0,,397.0,,,25.0,,,,,8.0,
c21_3_d2.col,21,105,8,315,1323,OPTIMAL,7,0.000435301,0.00415694,0.00459225,45.55469,56.0,5.0,0.0,,33223.0,898.0,908.0,9106.0,,37.0,1115.0,3.0,579.0,0.0,,4.0,,178.0,,,147.0,,,,,4560.0,
c21_8_d1.col,21,105,11,462,3024,OPTIMAL,9,0.000865733,0.00275925,0.00362499,45.42969,,1.0,0.0,,24807.0,352.0,361.0,2726.0,,110.0,406.0,7.0,72.0,0.0,,1.0,,325.0,,,83.0,,,,,952.0,
c21_1_d2.col,21,105,8,315,1323,OPTIMAL,7,0.00068949,0.00417757,0.00486706,45.49219,56.0,5.0,0.0,,33223.0,898.0,908.0,9106.0,,37.0,1115.0,3.0,579.0,0.0,,4.0,,178.0,,,147.0,,,,,4560.0,
GEOM40a.col,40,146,50,8208,42032,OPTIMAL,37,0.0177816,0.038287,0.0560686,45.55859,66.0,31.0,0.0,,652472.0,2255.0,2319.0,25150.0,,1523.0,5329.0,105.0,570.0,0.0,,31.0,,12507.0,3.0,,439.0,,,,,7563.0,
GEOM40b.col,40,157,40,6772,34131,OPTIMAL,33,0.0100978,0.0265165,0.0366143,45.62109,7.0,25.0,0.0,,787390.0,1669.0,1717.0,15775.0,,1063.0,10089.0,,179.0,0.0,,25.0,,3837.0,,,542.0,,,,,2770.0,
c21_2_d1.col,21,105,11,462,3024,OPTIMAL,9,0.000826859,0.00249146,0.00331832,45.55859,,1.0,0.0,,24807.0,352.0,361.0,2726.0,,110.0,406.0,7.0,72.0,0.0,,1.0,,325.0,,,83.0,,,,,952.0,
GEOM110a.col,110,1207,109,64641,521918,OPTIMAL,69,0.153015,158.819,158.972,173.07812,213347.0,28651.0,0.0,2892180.0,1736980000.0,7418590.0,7545200.0,252095000.0,42705.0,26091900.0,10449000.0,468.0,2318590.0,0.0,16762.0,1405350.0,1077720.0,438971.0,4736390.0,21517.0,1026320.0,237.0,967.0,96.0,319062.0,79054400.0,45.0
GEOM120a.col,120,1434,109,71390,602236,OPTIMAL,82,0.186762,781.992,782.179,212.74609,460375.0,145881.0,0.0,3541970.0,3531420000.0,19604700.0,19881000.0,633098000.0,21285.0,56025200.0,22675900.0,132.0,6735910.0,0.0,38928.0,2156270.0,1037140.0,216471.0,11799600.0,16516.0,2178380.0,292.0,591.0,72.0,314647.0,160785000.0,73.0
c55_2_d2.col,55,362,8,825,4161,OPTIMAL,7,0.00190525,0.00428205,0.0061873,45.8125,40.0,6.0,0.0,,40212.0,894.0,903.0,9635.0,,37.0,1348.0,,536.0,0.0,,4.0,,279.0,,,143.0,,,,,4731.0,
GEOM20.col,20,20,24,1341,4531,OPTIMAL,21,0.00185883,0.0017359,0.00359473,45.625,,3.0,0.0,,14492.0,57.0,60.0,288.0,,0.0,672.0,9.0,8.0,0.0,,3.0,,417.0,,,19.0,,,,,137.0,
