name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM90b.col,90,860,109,19620,136580,OPTIMAL,69,0.0395127,23.5132,23.5527,113.96484,56344.0,3486.0,0.0,359.0,193697000.0,972617.0,989963.0,31956100.0,1552.0,7003310.0,1872500.0,497.0,100756.0,0.0,401.0,135206.0,164892.0,157456.0,604561.0,1511.0,153979.0,96.0,20.0,59.0,52653.0,9851430.0,11.0
c55_1_d1.col,55,362,8,880,4711,OPTIMAL,7,0.00105729,0.00561614,0.00667344,45.39844,27.0,124.0,0.0,,54253.0,1147.0,1209.0,8107.0,,149.0,1544.0,,130.0,0.0,,124.0,,562.0,,,172.0,,,,,807.0,
GEOM50a.col,50,238,61,6100,27268,OPTIMAL,50,0.0111676,0.238515,0.249683,60.3125,923.0,51.0,0.0,3.0,2782080.0,13888.0,14371.0,234330.0,,40296.0,28698.0,46.0,1418.0,0.0,10.0,665.0,7393.0,8721.0,1461.0,,3103.0,4.0,,2.0,2452.0,70048.0,
GEOM20a.col,20,37,24,960,2888,OPTIMAL,20,0.00112284,0.00214927,0.00327212,45.39844,4.0,2.0,0.0,,10785.0,101.0,109.0,931.0,,39.0,188.0,18.0,12.0,0.0,,2.0,,947.0,,,36.0,,,,,466.0,
GEOM100.col,100,547,64,12800,62008,OPTIMAL,50,0.0169848,0.319108,0.336093,67.77734,1187.0,97.0,0.0,2.0,4073270.0,18445.0,19236.0,309387.0,,48520.0,42220.0,91.0,1597.0,0.0,4.0,595.0,14946.0,25824.0,1803.0,,4688.0,6.0,,4.0,4908.0,88276.0,
GEOM110.col,110,638,64,14080,70532,OPTIMAL,50,0.0242943,0.358939,0.383233,69.65234,1438.0,109.0,0.0,4.0,4855200.0,19760.0,20503.0,312577.0,,52764.0,60492.0,91.0,1302.0,0.0,1.0,599.0,16524.0,28485.0,2594.0,,5014.0,5.0,,4.0,5408.0,74880.0,
c21_5_d2.col,21,105,8,336,1533,OPTIMAL,7,0.000402164,0.00207515,0.00247732,45.52344,15.0,68.0,0.0,,15026.0,380.0,419.0,1830.0,,26.0,552.0,3.0,71.0,0.0,,67.0,,266.0,,,95.0,,,,,292.0,
c21_8_d2.col,21,105,11,462,2121,OPTIMAL,9,0.000540653,0.00330528,0.00384593,45.89062,,6.0,0.0,,28039.0,459.0,470.0,4137.0,,142.0,596.0,4.0,95.0,0.0,,6.0,,457.0,,,87.0,,,,,844.0,
c21_7_d2.col,21,105,8,336,1533,OPTIMAL,7,0.000583933,0.00245157,0.0030355,45.46484,15.0,68.0,0.0,,15026.0,380.0,419.0,1830.0,,26.0,552.0,3.0,71.0,0.0,,67.0,,266.0,,,95.0,,,,,292.0,
GEOM70a.col,70,459,72,10080,53978,OPTIMAL,61,0.0140924,1.38604,1.40014,67.48047,3477.0,289.0,0.0,57.0,10254900.0,60431.0,62061.0,1300000.0,,258655.0,124953.0,,5692.0,0.0,25.0,5551.0,12806.0,12177.0,22732.0,11.0,11678.0,13.0,,6.0,4206.0,329363.0,1.0
c21_4_d1.col,21,105,11,462,2121,OPTIMAL,9,0.000795674,0.00515967,0.00595535,45.52734,,6.0,0.0,,28039.0,459.0,470.0,4137.0,,142.0,596.0,4.0,95.0,0.0,,6.0,,457.0,,,87.0,,,,,844.0,
GEOM110b.col,110,1256,121,26620,210056,OPTIMAL,77,0.0545886,194.252,194.307,133.99609,109020.0,6436.0,0.0,903.0,462600000.0,2098140.0,2133410.0,85731400.0,1295.0,19245700.0,3861720.0,552.0,230705.0,0.0,735.0,240197.0,221574.0,231162.0,1495980.0,1795.0,303431.0,115.0,11.0,81.0,71378.0,27566700.0,14.0
GEOM80a.col,80,612,79,12640,74908,OPTIMAL,63,0.020852,4.80646,4.82731,94.74219,11218.0,566.0,0.0,77.0,29362700.0,146659.0,149940.0,3617040.0,274.0,707992.0,295496.0,30.0,14717.0,0.0,62.0,13324.0,46915.0,26268.0,71687.0,485.0,25053.0,23.0,,15.0,14908.0,1039610.0,2.0
GEOM30a.col,30,81,32,1920,6582,OPTIMAL,27,0.00255215,0.00440014,0.00695229,45.46875,,15.0,0.0,,46416.0,269.0,295.0,3549.0,,457.0,803.0,16.0,34.0,0.0,,15.0,,1611.0,,,94.0,,,,,670.0,
GEOM80b.col,80,663,98,15680,99374,OPTIMAL,60,0.03374,3.92294,3.95668,95.48047,12726.0,766.0,0.0,130.0,47189600.0,195196.0,199672.0,5115380.0,561.0,1100320.0,452704.0,567.0,16060.0,0.0,94.0,20953.0,76554.0,127999.0,86811.0,812.0,37786.0,35.0,5.0,28.0,24441.0,1382220.0,2.0
