name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM110.col,110,638,64,14080,70532,OPTIMAL,50,0.0205914,0.395558,0.41615,69.76172,1258.0,120.0,0.0,25.0,5782400.0,22375.0,23054.0,373237.0,126.0,64060.0,105408.0,91.0,1672.0,0.0,8.0,922.0,33730.0,28466.0,4250.0,,5389.0,6.0,46.0,4.0,11036.0,90794.0,
c21_5_d2.col,21,105,8,336,1533,OPTIMAL,7,0.000371114,0.00239193,0.00276304,45.48047,2.0,56.0,0.0,,15439.0,419.0,445.0,2145.0,,60.0,513.0,3.0,104.0,0.0,,56.0,,278.0,,,80.0,,,,,383.0,
c21_8_d2.col,21,105,11,462,2121,OPTIMAL,9,0.000798877,0.0052419,0.00604078,45.48047,,12.0,0.0,,28398.0,421.0,446.0,4050.0,,189.0,572.0,4.0,59.0,0.0,,12.0,,513.0,,,102.0,,,,,484.0,
c21_7_d2.col,21,105,8,336,1533,OPTIMAL,7,0.000590975,0.00350388,0.00409486,45.96875,2.0,56.0,0.0,,15439.0,419.0,445.0,2145.0,,60.0,513.0,3.0,104.0,0.0,,56.0,,278.0,,,80.0,,,,,383.0,
GEOM70a.col,70,459,72,10080,53978,OPTIMAL,61,0.0149196,1.74941,1.76432,67.27344,6699.0,612.0,0.0,13.0,17206900.0,112030.0,114830.0,2483860.0,63.0,477414.0,258396.0,,10496.0,0.0,49.0,17679.0,26092.0,12247.0,52758.0,,21582.0,20.0,,8.0,8564.0,670888.0,4.0
c21_4_d1.col,21,105,11,462,2121,OPTIMAL,9,0.000552246,0.003274,0.00382624,45.48047,,12.0,0.0,,28398.0,421.0,446.0,4050.0,,189.0,572.0,4.0,59.0,0.0,,12.0,,513.0,,,102.0,,,,,484.0,
GEOM110b.col,110,1256,121,26620,210056,OPTIMAL,77,0.0563432,245.397,245.454,154.05859,132487.0,6694.0,0.0,986.0,558363000.0,2616940.0,2656190.0,106325000.0,530.0,24254100.0,5140130.0,552.0,309935.0,0.0,988.0,290479.0,192077.0,230976.0,1861810.0,1655.0,341001.0,121.0,15.0,68.0,61727.0,34246800.0,19.0
GEOM80a.col,80,612,79,12640,74908,OPTIMAL,63,0.0226802,4.83575,4.85843,94.52734,11656.0,589.0,0.0,89.0,35153900.0,159904.0,163640.0,3829320.0,221.0,767718.0,422601.0,30.0,15919.0,0.0,59.0,16842.0,63608.0,25898.0,70052.0,655.0,28650.0,25.0,14.0,14.0,20198.0,1088120.0,2.0
GEOM30a.col,30,81,32,1920,6582,OPTIMAL,27,0.0025275,0.00485021,0.00737771,45.42188,,12.0,0.0,,43401.0,230.0,257.0,2822.0,,332.0,1438.0,16.0,38.0,0.0,,12.0,,1634.0,,,86.0,,,,,543.0,
GEOM80b.col,80,663,98,15680,99374,OPTIMAL,60,0.0254066,3.42949,3.45489,94.80859,9833.0,655.0,0.0,75.0,38228400.0,153262.0,157116.0,3840990.0,150.0,804987.0,529306.0,567.0,11711.0,0.0,62.0,20157.0,60342.0,128002.0,64545.0,660.0,32532.0,34.0,42.0,29.0,19241.0,1069140.0,2.0
GEOM50b.col,50,249,54,5400,25196,OPTIMAL,35,0.00783502,0.0728725,0.0807075,45.48438,71.0,41.0,0.0,,1007800.0,5150.0,5482.0,102308.0,,14574.0,20341.0,174.0,350.0,0.0,,41.0,,22542.0,454.0,,1464.0,1.0,,1.0,,15471.0,
GEOM60a.col,60,339,61,7320,35979,OPTIMAL,50,0.0132586,0.266356,0.279615,61.15234,914.0,89.0,0.0,3.0,3623880.0,16205.0,16757.0,266740.0,,45595.0,57292.0,36.0,1623.0,0.0,4.0,555.0,9062.0,10395.0,2019.0,,3786.0,6.0,,5.0,2956.0,71037.0,
GEOM70.col,70,267,44,6160,24488,OPTIMAL,38,0.0101265,0.0309414,0.0410678,45.97266,95.0,18.0,0.0,,324368.0,1748.0,1908.0,26362.0,,2562.0,10038.0,21.0,180.0,0.0,,18.0,,4753.0,4.0,,629.0,1.0,,1.0,,8418.0,
GEOM30b.col,30,81,27,1620,5457,OPTIMAL,26,0.00209591,0.00138472,0.00348064,45.48828,,5.0,0.0,,4065.0,36.0,45.0,239.0,,1.0,46.0,5.0,6.0,0.0,,5.0,,486.0,,,7.0,,,,,40.0,
c21_3_d2.col,21,105,8,336,1533,OPTIMAL,7,0.000578538,0.00294299,0.00352153,45.55078,2.0,56.0,0.0,,15439.0,419.0,445.0,2145.0,,60.0,513.0,3.0,104.0,0.0,,56.0,,278.0,,,80.0,,,,,383.0,
c21_8_d1.col,21,105,11,462,2121,OPTIMAL,9,0.000821699,0.00365102,0.00447272,45.61328,,12.0,0.0,,28398.0,421.0,446.0,4050.0,,189.0,572.0,4.0,59.0,0.0,,12.0,,513.0,,,102.0,,,,,484.0,
c21_1_d2.col,21,105,8,336,1533,OPTIMAL,7,0.000585748,0.00341193,0.00399768,45.55078,2.0,56.0,0.0,,15439.0,419.0,445.0,2145.0,,60.0,513.0,3.0,104.0,0.0,,56.0,,278.0,,,80.0,,,,,383.0,
GEOM40a.col,40,146,50,4000,15820,OPTIMAL,37,0.00627586,0.0320819,0.0383577,45.48828,281.0,22.0,0.0,,682239.0,3224.0,3478.0,53658.0,,8781.0,22391.0,65.0,329.0,0.0,,22.0,,9398.0,11.0,,930.0,,,,,15434.0,
GEOM40b.col,40,157,40,3200,12960,OPTIMAL,33,0.00319434,0.0161117,0.019306,45.36328,17.0,14.0,0.0,,260512.0,1698.0,1823.0,22071.0,,2618.0,5068.0,29.0,253.0,0.0,,11.0,,3371.0,12.0,,445.0,,,,,4982.0,
c21_2_d1.col,21,105,11,462,2121,OPTIMAL,9,0.000791087,0.00551419,0.00630528,45.49219,,12.0,0.0,,28398.0,421.0,446.0,4050.0,,189.0,572.0,4.0,59.0,0.0,,12.0,,513.0,,,102.0,,,,,484.0,
GEOM110a.col,110,1207,109,23980,183923,OPTIMAL,69,0.0499824,80.1362,80.1862,135.03906,152578.0,9906.0,0.0,3586.0,618243000.0,3108380.0,3173320.0,110695000.0,1984.0,23877400.0,6485250.0,525.0,179511.0,0.0,1317.0,338276.0,288103.0,188547.0,2222610.0,2558.0,578539.0,199.0,53.0,152.0,92174.0,26760200.0,19.0
GEOM120a.col,120,1434,109,26160,211866,OPTIMAL,82,0.0677364,144.515,144.582,145.86328,103627.0,6677.0,0.0,758.0,359275000.0,2074680.0,2108760.0,67727000.0,536.0,13981800.0,4208310.0,110.0,239076.0,0.0,602.0,178504.0,258280.0,97371.0,1415950.0,2265.0,304112.0,117.0,220.0,74.0,83577.0,20789900.0,12.0
c55_2_d2.col,55,362,8,880,4711,OPTIMAL,7,0.00171604,0.00537808,0.00709412,45.98047,6.0,67.0,0.0,,69467.0,891.0,934.0,9297.0,,234.0,1258.0,,111.0,0.0,,67.0,,557.0,,,174.0,,,,,1485.0,
GEOM20.col,20,20,24,960,2460,OPTIMAL,21,0.000679146,0.0017199,0.00239904,45.61719,,1.0,0.0,,17003.0,63.0,75.0,372.0,,0.0,1955.0,,9.0,0.0,,1.0,,655.0,,,20.0,,,,,164.0,
