name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM80a.col,80,612,79,16469,153907,OPTIMAL,63,0.0515154,6.00894,6.06046,92.13672,3724.0,1842.0,0.0,157064.0,50540400.0,202001.0,205272.0,4319790.0,,462611.0,318762.0,,79262.0,0.0,82.0,83640.0,58044.0,24332.0,91926.0,66.0,24910.0,24.0,,9.0,16505.0,1309530.0,4.0
GEOM30a.col,30,81,32,2306,11127,OPTIMAL,27,0.0040192,0.00380929,0.00782849,45.55078,,7.0,0.0,,51811.0,208.0,217.0,2626.0,,277.0,1139.0,20.0,14.0,0.0,,7.0,,1432.0,,,65.0,,,,,319.0,
GEOM80b.col,80,663,98,20661,201251,OPTIMAL,60,0.0700781,5.46226,5.53234,94.36719,5144.0,1858.0,0.0,159968.0,58718800.0,213624.0,217558.0,4681990.0,15.0,406752.0,474084.0,465.0,90106.0,0.0,74.0,100347.0,55412.0,142881.0,87996.0,654.0,29766.0,25.0,,9.0,15982.0,1537460.0,4.0
GEOM50b.col,50,249,54,6777,45654,OPTIMAL,35,0.0161091,0.0618087,0.0779178,45.48828,98.0,37.0,0.0,,1779240.0,3479.0,3597.0,55253.0,,5090.0,36373.0,95.0,375.0,0.0,,37.0,,22419.0,54.0,,916.0,1.0,,1.0,,10132.0,
GEOM60a.col,60,339,61,9372,70497,OPTIMAL,50,0.0259554,0.48036,0.506315,69.16016,75.0,477.0,0.0,1.0,5307890.0,17307.0,17818.0,298829.0,,21721.0,39252.0,25.0,8190.0,0.0,49.0,14764.0,17380.0,8812.0,1830.0,367.0,2936.0,4.0,,2.0,4617.0,50373.0,
GEOM70.col,70,267,44,7617,44333,OPTIMAL,38,0.0191396,0.0271118,0.0462513,45.61328,12.0,22.0,0.0,,502901.0,1547.0,1584.0,20453.0,,869.0,14422.0,,316.0,0.0,,22.0,,3118.0,24.0,,364.0,1.0,,,,4272.0,
GEOM30b.col,30,81,27,1849,8415,OPTIMAL,26,0.00354622,0.00138457,0.00493079,45.36719,,4.0,0.0,,14644.0,38.0,42.0,287.0,,0.0,650.0,,2.0,0.0,,4.0,,301.0,,,18.0,,,,,81.0,
c21_3_d2.col,21,105,8,315,1327,OPTIMAL,7,0.000730517,0.00410252,0.00483304,45.49219,22.0,0.0,0.0,,21211.0,578.0,580.0,5529.0,,23.0,662.0,5.0,348.0,0.0,,,,184.0,,,121.0,,,,,2797.0,
c21_8_d1.col,21,105,11,441,2946,OPTIMAL,9,0.00133408,0.00294287,0.00427695,45.91797,,5.0,0.0,,18065.0,236.0,248.0,1700.0,,65.0,392.0,7.0,58.0,0.0,,5.0,,328.0,,,65.0,,,,,454.0,
c21_1_d2.col,21,105,8,315,1327,OPTIMAL,7,0.000710997,0.00285185,0.00356285,45.49219,22.0,0.0,0.0,,21211.0,578.0,580.0,5529.0,,23.0,662.0,5.0,348.0,0.0,,,,184.0,,,121.0,,,,,2797.0,
GEOM40a.col,40,146,50,5092,29533,OPTIMAL,37,0.0102777,0.0248905,0.0351683,45.91797,59.0,48.0,0.0,,481873.0,2167.0,2240.0,24083.0,,1112.0,6556.0,105.0,455.0,0.0,,48.0,,9003.0,24.0,,445.0,,,,,5663.0,
GEOM40b.col,40,157,40,3976,22980,OPTIMAL,33,0.00755682,0.0118032,0.0193601,45.49219,6.0,10.0,0.0,,265833.0,648.0,669.0,5799.0,,207.0,7906.0,8.0,149.0,0.0,,10.0,,3230.0,,,199.0,,,,,1557.0,
c21_2_d1.col,21,105,11,441,2946,OPTIMAL,9,0.000855681,0.00215377,0.00300945,45.98438,,5.0,0.0,,18065.0,236.0,248.0,1700.0,,65.0,392.0,7.0,58.0,0.0,,5.0,,328.0,,,65.0,,,,,454.0,
GEOM110a.col,110,1207,109,32318,392018,OPTIMAL,69,0.13836,159.976,160.114,158.61328,187601.0,34746.0,0.0,2774790.0,1445900000.0,6575470.0,6683890.0,227232000.0,33655.0,25086400.0,8859250.0,468.0,1989350.0,0.0,12061.0,1006120.0,377759.0,229165.0,4181620.0,7930.0,858670.0,205.0,225.0,74.0,97691.0,62307300.0,39.0
GEOM120a.col,120,1434,109,35258,457069,OPTIMAL,82,0.165519,184.192,184.357,166.09375,211649.0,112403.0,0.0,3217070.0,1413700000.0,7320420.0,7470940.0,199335000.0,17478.0,15618600.0,9485100.0,132.0,2359350.0,0.0,6854.0,1151460.0,323838.0,114928.0,4617520.0,4619.0,1002960.0,200.0,248.0,54.0,84687.0,55549000.0,41.0
c55_2_d2.col,55,362,8,825,4165,OPTIMAL,7,0.00221589,0.00656239,0.00877828,45.55859,15.0,9.0,0.0,,53422.0,940.0,978.0,14611.0,,183.0,1608.0,,404.0,0.0,,9.0,,298.0,,,210.0,,,,,6317.0,
GEOM20.col,20,20,24,1080,3654,OPTIMAL,21,0.00159413,0.00191267,0.00350681,44.43359,,1.0,0.0,,7007.0,18.0,19.0,86.0,,0.0,648.0,9.0,1.0,0.0,,1.0,,491.0,,,3.0,,,,,31.0,
