name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,restarts,otfs,reuses,ternary,propagations,learned,conflicts,learned_lits,restored,minishrunken,decisions,lucky,subsumed,minimized,vivified,strengthened,weakened,fixed,reduced,substituted,chronological,rephased,reactivated,stabilizing,eliminated,shrunken,walked
GEOM70.col,70,267,44,6160,24489,OPTIMAL,38,0.00629779,0.0197384,0.0260362,45.45703,14.0,11.0,0.0,,211813.0,1173.0,1267.0,16094.0,,1881.0,7736.0,21.0,98.0,0.0,,11.0,,5011.0,27.0,,369.0,,,,,2990.0,
GEOM30b.col,30,81,27,1620,5458,OPTIMAL,26,0.00145801,0.00122406,0.00268207,45.52344,,5.0,0.0,,4137.0,36.0,45.0,239.0,,1.0,46.0,5.0,6.0,0.0,,5.0,,558.0,,,7.0,,,,,40.0,
c21_3_d2.col,21,105,8,336,1534,OPTIMAL,7,0.000611798,0.00179541,0.00240721,45.33594,14.0,54.0,0.0,,11005.0,302.0,332.0,1464.0,,11.0,417.0,5.0,53.0,0.0,,53.0,,265.0,,,57.0,,,,,188.0,
c21_8_d1.col,21,105,11,462,2122,OPTIMAL,9,0.000809035,0.0039222,0.00473124,45.52344,1.0,5.0,0.0,,17750.0,267.0,272.0,2054.0,,115.0,294.0,7.0,65.0,0.0,,5.0,,561.0,,,58.0,,,,,579.0,
c21_1_d2.col,21,105,8,336,1534,OPTIMAL,7,0.000382614,0.00173777,0.00212039,45.71094,14.0,54.0,0.0,,11005.0,302.0,332.0,1464.0,,11.0,417.0,5.0,53.0,0.0,,53.0,,265.0,,,57.0,,,,,188.0,
GEOM40a.col,40,146,50,4000,15821,OPTIMAL,37,0.00426942,0.0307745,0.0350439,45.46094,378.0,23.0,0.0,,764597.0,3916.0,4205.0,68699.0,,11219.0,23921.0,65.0,387.0,0.0,,23.0,,9837.0,22.0,,1056.0,,,,,20463.0,
GEOM40b.col,40,157,40,3200,12961,OPTIMAL,33,0.00369609,0.0156654,0.0193615,45.52344,141.0,21.0,0.0,,281573.0,1617.0,1723.0,19772.0,,2021.0,5396.0,29.0,171.0,0.0,,21.0,,3938.0,,,561.0,,,,,5501.0,
c21_2_d1.col,21,105,11,462,2122,OPTIMAL,9,0.000680145,0.00254418,0.00322433,45.52344,1.0,5.0,0.0,,17750.0,267.0,272.0,2054.0,,115.0,294.0,7.0,65.0,0.0,,5.0,,561.0,,,58.0,,,,,579.0,
GEOM110a.col,110,1207,109,23980,183924,OPTIMAL,69,0.0487338,203.403,203.452,186.66406,288860.0,14591.0,0.0,3804.0,1133940000.0,5441910.0,5538250.0,208194000.0,1964.0,45987100.0,10625100.0,525.0,344151.0,0.0,2858.0,542730.0,287883.0,191032.0,4073560.0,2698.0,899502.0,230.0,51.0,126.0,91932.0,48472900.0,32.0
GEOM120a.col,120,1434,109,26160,211867,OPTIMAL,82,0.0615142,184.982,185.043,143.00391,136402.0,8542.0,0.0,792.0,426460000.0,2579540.0,2622510.0,84495000.0,378.0,17615300.0,5061000.0,110.0,246404.0,0.0,748.0,255360.0,255219.0,100675.0,1787400.0,2021.0,397314.0,148.0,8.0,100.0,82387.0,24562000.0,19.0
c55_2_d2.col,55,362,8,880,4712,OPTIMAL,7,0.00119274,0.00679358,0.00798632,45.54688,6.0,68.0,0.0,,82947.0,1026.0,1069.0,11201.0,,396.0,1388.0,,93.0,0.0,,68.0,,636.0,,,152.0,,,,,1359.0,
GEOM20.col,20,20,24,960,2461,OPTIMAL,21,0.000954883,0.00114707,0.00210195,45.60938,,5.0,0.0,,3784.0,20.0,28.0,116.0,,0.0,64.0,12.0,2.0,0.0,,5.0,,716.0,,,7.0,,,,,56.0,
