name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,timed_out,optimality_proven,run_id,source_sha,source_dirty,input_sha256,binary_sha256,command,host,platform,compiler,runner_versions,concurrency,recorded_at,solver,solver_seed,method,time_limit,incremental,incremental_variable,symmetry_breaking,pairwise,width
GEOM100.col,100,547,65,9800,46304,OPTIMAL,50,0.199672,0.339831,0.539503,71.55859,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,91be09009a797c20a68cfb43f78cb01019c2cfdb8915d86e640e95938c315b19,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:08:39.845100+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM100a.col,100,992,92,13000,90381,OPTIMAL,66,0.666584,243.832,244.498,138.76562,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,630c8dde843161518427f8d7ef92d9d1373781a7e028e2918c0070a86261b0f7,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:12:44.482434+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM100b.col,100,1050,122,14000,101401,OPTIMAL,71,1.61253,92.8478,94.4603,126.93359,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,14092a37b220ef17894222b959c735f68203286fc653930904fe5f13c3741ce5,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:14:19.245101+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM110.col,110,638,65,10780,52713,OPTIMAL,50,0.232604,0.62412,0.856724,77.38281,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,2c127a146238aee20765edfcc35a16dc2fd856e5577bfe6afdc859b7dcaddb49,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:14:20.221978+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM110a.col,110,1207,110,14960,111887,OPTIMAL,69,1.36122,101.296,102.657,132.03906,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,9c37e408d641c20a1fc834cdfa27c50a49e532300506da93442ee8f07c8f7d3c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:16:03.083907+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM110b.col,110,1256,122,16720,128787,OPTIMAL,77,1.72962,179.428,181.157,136.35156,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,aea172a16bc42de0504b35909d35fce000ded1613c496d28ea719a2d44ba7c51,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:19:04.571175+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM120.col,120,773,74,13920,72555,OPTIMAL,59,0.31909,1.67247,1.99156,83.14453,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,26357a9d4e2d8b08cdf055e2a882589f86c22c313fd9674a7f44b405c2aade4a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:19:06.705444+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM120a.col,120,1434,110,19440,154915,OPTIMAL,82,1.20522,111.5,112.705,144.87891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,a920a2c75d8d4fde3a531cb30857d83f245364a0b88d5a18f86336b96bf07ab6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:20:59.647557+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM120b.col,120,1491,124,19680,161503,OPTIMAL,83,1.91051,1871.22,1873.14,231.20703,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,745355ab3817a87504580de4d77629dce60b8f48ea8fb2c5da33224e8ef92e29,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:13.122738+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM20.col,20,20,25,800,1981,OPTIMAL,21,0.00340878,0.00127313,0.0046819,50.62891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,08ed5ea76ef3bcb2228f4669162b3aa8c234de6a4dd75c3155a603919bc0167a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:13.188479+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM20a.col,20,37,25,760,2204,OPTIMAL,20,0.00425058,0.00194034,0.00619092,50.50391,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,5fe086947cbc99c9630087a727d0c9fe00065a9c4f6d6ebea7115ab4a8c161fb,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:13.295448+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM20b.col,20,32,17,480,1325,OPTIMAL,13,0.00233869,0.00110719,0.00344588,50.50391,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,6be144806384554ada26f70be526ed0d42afb61a447cd96f826be5dbcf60288a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:13.399847+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM30.col,30,50,34,1620,4561,OPTIMAL,28,0.00933277,0.00408082,0.0134136,50.94141,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,489bd893683e4c3672aba625abb2643d68f9c2a6d3776c9b26400831c548bd51,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:13.518263+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM30a.col,30,81,33,1560,5197,OPTIMAL,27,0.0103645,0.00429884,0.0146634,50.87891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,10bfa32a02f1c8633027611fc7eb773d3d5088d3bc49d1419471fc4ca266eca9,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:13.626987+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM30b.col,30,81,28,1500,4996,OPTIMAL,26,0.00504142,0.00144855,0.00648996,51.12891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,41e7babfc1e85334f1653ee7e88e11a11b0065ce2d50a72a801b4b00cfe2330a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:13.723561+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM40.col,40,78,34,2160,6387,OPTIMAL,28,0.012892,0.00491219,0.0178042,51.12891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,4968db2efd363df2b56fdfbab3c914f8100884884a68f0b07cbbc4e20aa1f192,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:13.843152+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM40a.col,40,146,51,2880,10977,OPTIMAL,37,0.0471094,0.0355327,0.0826421,50.81641,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,0bd50dc07b7e234154a3f92e5d2cf1ac6ad83c47badf984a837587fe7c35ca6b,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:14.017250+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM40b.col,40,157,41,2560,10105,OPTIMAL,33,0.0262938,0.0156753,0.0419692,50.94141,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,1ccb98f8f5e910eb9d4064ba5b23dff42c9067ecd2d40d0879250dbd16181ddf,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:14.076262+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM50.col,50,127,37,2700,8780,OPTIMAL,28,0.0254676,0.00668684,0.0321544,50.94141,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,c584455fa3b51a54152148534733fdf90022ccefd515c1770417925f43ef5434,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:14.172853+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM50a.col,50,238,62,4900,21413,OPTIMAL,50,0.0745009,0.316677,0.391178,66.52344,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,09a35a2b65ed3e0dcd221ac73c5adb47901d19e134e9d9ce99d087c064f5b13b,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:14.642579+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM50b.col,50,249,55,3400,15217,OPTIMAL,35,0.0955098,0.0635493,0.159059,63.91406,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,7b21131c086e1fd406658aed26e1d79b31aa8f81bf25493c8658813e81076dca,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:14.925501+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM60.col,60,185,37,3840,13541,OPTIMAL,33,0.0193073,0.00724934,0.0265567,49.44141,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,9575aa95916bb0ddb24ac95ceb686ad79834715a8c3c97743905c76227ffa048,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:14.986672+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM60a.col,60,339,62,5880,28312,OPTIMAL,50,0.0969468,0.321134,0.418081,68.35547,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,c6266e394b59107ef80c14a3ed0d8dd4ae62c646238c8358f8080547a85fd68c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:15.495050+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM60b.col,60,366,64,4800,24181,OPTIMAL,41,0.173559,1.81443,1.98799,69.11328,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,8305498f1acbb0e13fc3e5b6756eebb72600bd69b237f5d836248a8d8e040f76,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:17.585158+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM70.col,70,267,45,5180,20170,OPTIMAL,38,0.0460382,0.0297792,0.0758175,51.00391,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,6709158dd6a0c24605665511d543798f2cda198fb9b943c841d842af483b8b5f,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM70.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:17.777423+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM70a.col,70,459,73,8400,44271,OPTIMAL,61,0.15783,1.66178,1.81961,74.89844,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,e256a1a0b8f2637a931d35ffacdb28b715bcafa769a4bbedc21eb991683d0a40,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM70a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:19.636739+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM70b.col,70,488,77,6440,35259,OPTIMAL,47,0.325032,1.7296,2.05463,72.09375,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,50b43cacfa298b2c9f4c05ca437a5559b357c8348aa59226bf3c2fd9b98b03b8,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM70b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:21.814526+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM80.col,80,349,55,6400,26681,OPTIMAL,41,0.114051,0.0670765,0.181127,66.00391,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,46454b38ff8d83fe0020c6f3e5408c0ca37e868bc79f74749c4a8e555730df9c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM80.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:22.031270+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM80a.col,80,612,80,9920,57705,OPTIMAL,63,0.275326,3.07244,3.34777,109.625,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,f8cd1c510008df8e302411facc59a809be027620b27f632f811c1c94c76d78c9,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM80a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:25.528838+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM80b.col,80,663,99,9440,57918,OPTIMAL,60,0.688136,4.62245,5.31059,110.28906,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,a8dcc40cfc8d87903196406f815c4d512a7c68e3e966538768a0601bfac7d301,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM80b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:30.976488+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM90.col,90,441,55,8100,35956,OPTIMAL,46,0.0988918,0.155684,0.254576,69.25781,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,8b99774b70737296ed7b4c8a3ad9ec1827182467166c5e7c93a1c2117473f7cf,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM90.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:31.285730+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM90a.col,90,789,81,11160,71149,OPTIMAL,63,0.35845,7.33147,7.68992,109.48047,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,254a4ba130fad8005c03d2288438d16ff5c3768cb05ebe3b37929f9f3247a1df,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM90a.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:52:39.059460+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
GEOM90b.col,90,860,110,12240,82871,OPTIMAL,69,1.01274,21.9083,22.9211,123.53906,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,e293687b9c36702121066f37ac02cf4e8901dbaa3fd5ba7e864b0e00ba74fac3,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM90b.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:02.136801+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
c21_1_d1.col,21,102,8,252,1096,OPTIMAL,7,0.000873188,0.00119423,0.00206742,50.87891,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,FALSE,f838258c4c693e09ad2cc97943c674fc5b2ee14e0f97961fdfdeb239b8436773,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_1_d1.col 2L -t 3600 --use-symmetry-breaking,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-15T12:53:02.173451+07:00,CaDiCaL,0,2L,3600,FALSE,,TRUE,FALSE,
