name,V,E,upper_bound,variables,clauses,status,span,encoding_time,total_solving_time,time_used,memory_usage,timed_out,optimality_proven,run_id,source_sha,source_dirty,input_sha256,binary_sha256,command,host,platform,compiler,runner_versions,concurrency,recorded_at,solver,solver_seed,method,time_limit,incremental,incremental_variable,symmetry_breaking,pairwise,width
c21_7_d1.col,21,102,8,231,930,OPTIMAL,7,0.000948731,0.00207964,0.00302837,51.1875,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,False,a5740086f18083fcf131d5f89bf75b7673b05dfb0366edb4c45fca95b2789986,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_7_d1.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:00:50.903197+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
c21_7_d2.col,21,102,8,231,930,OPTIMAL,7,0.000957698,0.00196218,0.00291987,51.125,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,False,ac84b1b113bb6b57a70caec3bc248b94cc90c0bb1186f65645d78821eb05adbd,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_7_d2.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:00:51.011048+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
c21_8_d1.col,21,102,12,315,1886,OPTIMAL,9,0.00316516,0.00175602,0.00492118,50.875,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,False,bb8a14faad6327dbd85291090c1bdb4c5568aa8d9d5a7bd53c8654f3ab113224,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_8_d1.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:00:51.120883+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
c21_8_d2.col,21,102,12,315,1886,OPTIMAL,9,0.00322982,0.00182655,0.00505637,50.9375,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,False,f5ba7310979dcec808371e784a264f60b7a9480e3c89e6597cce412caf40d991,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c21_8_d2.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:00:51.228719+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
c25_1_d3.col,25,134,8,325,1391,OPTIMAL,8,0.000962867,0.0394333,0.0403962,50.875,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,False,1ea6804dc4a8d52338e7935ca90ec544a6f93a27cd092508d5f2a4a4309660a3,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c25_1_d3.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:00:51.371138+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
c25_1_d4.col,25,134,8,325,1391,OPTIMAL,8,0.000862184,0.0396092,0.0404714,51.125,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,False,eff8f52de9e723400f83c97d0ec2abe45e41b6038672e20a4a4081e4715aca85,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c25_1_d4.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:00:51.477831+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
c55_1_d1.col,55,362,9,605,3000,OPTIMAL,7,0.0044339,0.00471402,0.00914792,49.875,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,False,483fac5e0df65a27f7312e2883f8f90c17f26d3a7bdd50c333212ca635e3f2e6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c55_1_d1.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:00:51.551727+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
c55_2_d2.col,55,362,9,605,3000,OPTIMAL,7,0.00424396,0.00461555,0.00885951,50.4375,0,1,1,509f41020245d12b4e03b0c6681826c72245d1f3,False,7b0078b893aeb838a0f5f0b3ece5f1505f2c0981a98c59561af4c69742a59ad6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/c55_2_d2.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:00:51.656224+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM100.col,100,547,65,12500,89545,OPTIMAL,50,0.544488,0.688863,1.23335,86.00391,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,91be09009a797c20a68cfb43f78cb01019c2cfdb8915d86e640e95938c315b19,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:00:53.054818+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM100a.col,100,992,92,17100,187464,OPTIMAL,66,2.11668,130.443,132.56,128.58594,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,630c8dde843161518427f8d7ef92d9d1373781a7e028e2918c0070a86261b0f7,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100a.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:03:05.960303+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM100b.col,100,1050,122,18100,208542,OPTIMAL,71,5.12736,145.287,150.415,134.73828,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,14092a37b220ef17894222b959c735f68203286fc653930904fe5f13c3741ce5,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM100b.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:05:37.056441+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM110.col,110,638,65,13750,102298,OPTIMAL,50,0.623894,1.27961,1.90351,92.66406,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,2c127a146238aee20765edfcc35a16dc2fd856e5577bfe6afdc859b7dcaddb49,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:05:39.070490+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM110a.col,110,1207,110,19470,234852,OPTIMAL,69,4.3022,283.139,287.441,159.01953,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,9c37e408d641c20a1fc834cdfa27c50a49e532300506da93442ee8f07c8f7d3c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110a.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:10:27.072755+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM110b.col,110,1256,122,22000,269667,OPTIMAL,77,5.64601,722.733,728.379,177.80469,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,aea172a16bc42de0504b35909d35fce000ded1613c496d28ea719a2d44ba7c51,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM110b.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:22:36.167296+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM120.col,120,773,74,18000,144309,OPTIMAL,59,0.888132,3.55548,4.44361,102.42188,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,26357a9d4e2d8b08cdf055e2a882589f86c22c313fd9674a7f44b405c2aade4a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:22:40.813720+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM120a.col,120,1434,110,25200,326259,OPTIMAL,82,3.90446,939.441,943.345,194.75781,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,a920a2c75d8d4fde3a531cb30857d83f245364a0b88d5a18f86336b96bf07ab6,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120a.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T09:38:24.715635+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM120b.col,120,1491,124,26280,341216,OPTIMAL,83,6.30306,1383.4,1389.7,247.11719,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,745355ab3817a87504580de4d77629dce60b8f48ea8fb2c5da33224e8ef92e29,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM120b.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:35.260798+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM20.col,20,20,25,906,2759,OPTIMAL,21,0.00543411,0.00160527,0.00703938,51.125,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,08ed5ea76ef3bcb2228f4669162b3aa8c234de6a4dd75c3155a603919bc0167a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:35.291648+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM20a.col,20,37,25,873,3137,OPTIMAL,20,0.00719702,0.00216155,0.00935857,50.875,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,5fe086947cbc99c9630087a727d0c9fe00065a9c4f6d6ebea7115ab4a8c161fb,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20a.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:35.402307+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM20b.col,20,32,17,440,1398,OPTIMAL,13,0.00334847,0.00116173,0.0045102,50.875,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,6be144806384554ada26f70be526ed0d42afb61a447cd96f826be5dbcf60288a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM20b.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:35.503065+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM30.col,30,50,34,1800,6753,OPTIMAL,28,0.0177632,0.00413623,0.0218994,51.125,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,489bd893683e4c3672aba625abb2643d68f9c2a6d3776c9b26400831c548bd51,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:35.629487+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM30a.col,30,81,33,1740,8054,OPTIMAL,27,0.0220149,0.0072153,0.0292302,51.25,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,10bfa32a02f1c8633027611fc7eb773d3d5088d3bc49d1419471fc4ca266eca9,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30a.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:35.743207+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM30b.col,30,81,28,1680,7524,OPTIMAL,26,0.00945776,0.00197447,0.0114322,51.1875,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,41e7babfc1e85334f1653ee7e88e11a11b0065ce2d50a72a801b4b00cfe2330a,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM30b.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:35.828587+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM40.col,40,78,34,2393,9410,OPTIMAL,28,0.0256289,0.00483282,0.0304617,50.875,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,4968db2efd363df2b56fdfbab3c914f8100884884a68f0b07cbbc4e20aa1f192,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:35.957186+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM40a.col,40,146,51,3400,18818,OPTIMAL,37,0.107988,0.0268063,0.134794,64.09766,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,0bd50dc07b7e234154a3f92e5d2cf1ac6ad83c47badf984a837587fe7c35ca6b,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40a.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:36.180785+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM40b.col,40,157,41,3080,17338,OPTIMAL,33,0.0578507,0.0142461,0.0720968,50.875,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,1ccb98f8f5e910eb9d4064ba5b23dff42c9067ecd2d40d0879250dbd16181ddf,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM40b.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:36.316873+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM50.col,50,127,37,2993,13168,OPTIMAL,28,0.0539063,0.00791551,0.0618218,51.125,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,c584455fa3b51a54152148534733fdf90022ccefd515c1770417925f43ef5434,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:36.409625+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM50a.col,50,238,62,6250,41717,OPTIMAL,50,0.188969,0.436312,0.625282,71.14453,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,09a35a2b65ed3e0dcd221ac73c5adb47901d19e134e9d9ce99d087c064f5b13b,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50a.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:37.094978+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM50b.col,50,249,55,4050,26387,OPTIMAL,35,0.235313,0.0764239,0.311737,67.21484,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,7b21131c086e1fd406658aed26e1d79b31aa8f81bf25493c8658813e81076dca,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM50b.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:37.494743+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM60.col,60,185,37,4620,23232,OPTIMAL,33,0.0429016,0.00759687,0.0504984,50.875,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,9575aa95916bb0ddb24ac95ceb686ad79834715a8c3c97743905c76227ffa048,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:37.618397+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM60a.col,60,339,62,7500,55565,OPTIMAL,50,0.253424,0.628734,0.882159,76.78516,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,c6266e394b59107ef80c14a3ed0d8dd4ae62c646238c8358f8080547a85fd68c,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60a.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:38.582928+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM60b.col,60,366,64,6000,45057,OPTIMAL,41,0.442573,1.02211,1.46468,75.86719,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,8305498f1acbb0e13fc3e5b6756eebb72600bd69b237f5d836248a8d8e040f76,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM60b.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:40.196514+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM70.col,70,267,45,6580,36453,OPTIMAL,38,0.10591,0.0391098,0.14502,66.10938,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,6709158dd6a0c24605665511d543798f2cda198fb9b943c841d842af483b8b5f,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM70.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:40.460824+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
GEOM70a.col,70,459,73,10780,89431,OPTIMAL,61,0.412832,2.64326,3.05609,89.05859,0,1,2,509f41020245d12b4e03b0c6681826c72245d1f3,False,e256a1a0b8f2637a931d35ffacdb28b715bcafa769a4bbedc21eb991683d0a40,bc9dd2f34387090f83611022ed1b92c2e8cc6181b37baadbb75314f73aa6341c,/home/homulily/code/bcp-cpp/bcp /home/homulily/code/bcp-cpp/dataset/GEOM70a.col X -t 3600 --use-symmetry-breaking --width fixed,DESKTOP-RJQ30EQ,Linux-6.8.0-51-generic-x86_64-with-glibc2.39,c++ (Ubuntu 15.2.0-16ubuntu1) 15.2.0,Python 3.14.4; pandas 2.3.3; psutil 7.2.2,1,2026-08-16T10:01:43.607170+07:00,CaDiCaL,0,X,3600,False,,True,False,fixed
